source,destination,mode,cost,duration_hours,distance_km
Agra,Saharanpur,train,190,6.71,313.2
Agra,Gorakhpur,train,346,6.45,533.7
Agra,Jalandhar,train,284,8.68,518.2
Agra,Jalandhar,flight,2632,0.72,518.2
Agra,Jamshedpur,train,543,14.81,958.0
Agra,Jamshedpur,flight,3437,1.8,958.0
Agra,Salem,flight,6234,3.56,1725.0
Agra,Warangal,train,591,11.89,1036.7
Agra,Warangal,flight,3962,1.51,1036.7
Agra,Mira-Bhayandar,flight,3712,1.47,1023.6
Agra,Thiruvananthapuram,flight,6976,4.39,2077.1
Agra,Bhilai,flight,3188,1.04,750.5
Agra,Ujjain,train,277,5.8,497.6
Agra,Durgapur,flight,3531,1.72,1019.1
Agra,Asansol,train,580,13.19,978.6
Agra,Rourkela,train,446,13.25,881.1
Agra,Rourkela,flight,3716,1.12,881.1
Agra,Nellore,flight,4628,2.34,1430.7
Agra,Dehradun,train,209,3.89,349.1
Agra,Davanagere,flight,4884,2.76,1430.0
Agra,Kozhikode,flight,6376,3.88,1785.2
Agra,Akola,train,449,9.18,727.2
Agra,Kurnool,flight,4511,1.93,1261.9
Agra,Nizamabad,train,520,13.05,945.7
Agra,Nizamabad,flight,4131,1.62,945.7
Agra,Guntur,flight,4698,2.05,1234.3
Agra,Amravati,train,370,14.47,694.5
Agra,Kakinada,flight,4682,1.98,1213.8
Agra,Tirupati,flight,5336,1.9,1513.6
Agra,Puri,train,680,13.86,1142.5
Agra,Shimoga,train,752,17.25,1494.6
Agra,Shimoga,flight,5570,2.76,1494.6
Agra,Ongole,flight,4726,2.49,1314.8
Agra,Bathinda,train,263,8.72,450.6
Agra,Bathinda,flight,2426,0.69,450.6
Agra,Darbhanga,train,423,8.89,791.5
Agra,Darbhanga,flight,3041,1.15,791.5
Agra,Satara,flight,3802,1.72,1133.5
Agra,Proddatur,flight,5183,2.14,1382.9
Agra,Kollam,flight,7785,3.18,2038.3
Agra,Ambala,train,250,6.98,375.7
Agra,Siliguri,flight,4397,2.28,1033.9
Agra,Rohtak,train,163,4.52,235.5
Agra,Etawah,train,113,1.27,108.8
Agra,Orai,train,153,4.22,195.5
Agra,Haldwani,train,191,4.83,270.7
Agra,Muzaffarpur,flight,3454,1.41,742.9
Agra,Ramagundam,train,500,10.87,947.5
Agra,Ramagundam,flight,3544,1.27,947.5
Agra,Baripada,flight,3805,1.85,1059.2
Agra,Tezpur,flight,5770,2.11,1466.2
Agra,Korba,train,430,10.44,718.5
Agra,Nagapattinam,flight,6044,2.61,1834.2
Agra,Mahbubnagar,train,615,19.02,1160.3
Agra,Mahbubnagar,flight,4677,1.69,1160.3
Agra,Buxar,train,399,7.2,639.5
Agra,Sagar,train,248,4.34,378.3
Agra,Sagar,flight,2091,0.48,378.3
Agra,Chittoor,flight,5861,2.07,1556.4
Agra,Arrah,train,365,10.75,687.3
Agra,Bharuch,train,440,16.79,790.7
Agra,Balasore,flight,4626,1.62,1102.7
Agra,Jalgaon,train,425,9.91,729.4
Agra,Palakkad,flight,6556,2.37,1828.0
Agra,Unnao,train,186,4.22,255.7
Agra,Bilaspur,train,373,9.02,703.8
Nashik,Mumbai,train,129,1.56,140.1
Nashik,Delhi,flight,3505,2.21,1024.5
Nashik,Bengaluru,train,457,15.43,880.1
Nashik,Bengaluru,flight,3770,1.46,880.1
Nashik,Kolkata,train,806,33.79,1536.2
Nashik,Kolkata,flight,5791,2.74,1536.2
Nashik,Chennai,train,610,13.37,1033.3
Nashik,Chennai,flight,4226,1.72,1033.3
Nashik,Hyderabad,train,370,7.32,573.6
Nashik,Hyderabad,flight,2875,0.83,573.6
Nashik,Pune,train,126,1.85,164.4
Nashik,Ahmedabad,train,214,5.62,359.2
Nashik,Jaipur,train,433,11.16,795.4
Nashik,Surat,train,131,1.89,164.2
Nashik,Surat,flight,1408,0.32,164.2
Nashik,Lucknow,train,580,12.2,1054.6
Nashik,Lucknow,flight,4071,1.38,1054.6
Nashik,Kanpur,flight,3373,1.77,980.2
Nashik,Nagpur,train,364,7.77,566.1
Nashik,Indore,train,228,6.67,370.8
Nashik,Indore,flight,1745,0.71,370.8
Nashik,Thane,train,111,1.68,121.4
Nashik,Bhopal,train,331,8.13,521.3
Nashik,Visakhapatnam,flight,4363,1.56,1024.8
Nashik,Pimpri-Chinchwad,train,123,3.01,152.1
Nashik,Patna,flight,4394,1.75,1318.4
Nashik,Vadodara,train,191,3.95,264.5
Nashik,Ghaziabad,flight,3847,2.19,1033.0
Nashik,Ludhiana,flight,5023,1.87,1230.0
Nashik,Agra,flight,4010,1.48,906.5
Nashik,Faridabad,train,545,11.19,1001.2
Nashik,Faridabad,flight,3541,1.7,1001.2
Nashik,Meerut,flight,3740,2.01,1074.8
Nashik,Rajkot,train,236,4.47,402.2
Nashik,Kalyan,train,95,2.18,109.1
Nashik,Kalyan,flight,1074,0.24,109.1
Nashik,Vasai-Virar,train,106,1.56,120.2
Nashik,Varanasi,flight,4741,1.66,1112.1
Nashik,Srinagar,flight,6203,2.57,1569.5
Nashik,Dhanbad,flight,5519,1.92,1370.2
Nashik,Jodhpur,train,408,13.93,698.4
Nashik,Jodhpur,flight,3325,1.54,698.4
Nashik,Amritsar,flight,5071,1.7,1298.4
Nashik,Nanded,train,246,4.62,381.7
Nashik,Gwalior,train,471,10.51,824.6
Nashik,Kolhapur,train,219,5.85,369.3
Nashik,Kolhapur,flight,2193,0.47,369.3
Nashik,Bhubaneswar,flight,4950,2.7,1256.5
Nashik,Solapur,train,212,6.72,342.3
Nashik,Mangalore,train,464,17.39,795.8
Nashik,Mangalore,flight,3642,1.22,795.8
Nashik,Tiruchirappalli,train,625,22.21,1151.1
Nashik,BiharSharif,flight,5271,2.42,1335.0
Nashik,Aligarh,flight,3939,1.36,980.8
Nashik,Tirunelveli,flight,5384,2.78,1325.2
Nashik,Bhiwandi,train,103,1.46,110.3
Nashik,Saharanpur,flight,4441,1.67,1170.9
Nashik,Gorakhpur,flight,5093,1.9,1233.0
Nashik,Jalandhar,flight,4645,1.86,1272.3
Nashik,Jamshedpur,flight,5096,2.17,1322.0
Nashik,Salem,flight,4201,1.42,1037.0
Nashik,Warangal,train,373,8.8,650.6
Nashik,Mira-Bhayandar,train,104,2.56,126.4
Nashik,Thiruvananthapuram,flight,5165,1.74,1319.9
Nashik,Bhilai,train,420,14.49,806.1
Nashik,Bhilai,flight,3494,1.54,806.1
Nashik,Ujjain,train,276,6.69,409.5
Nashik,Durgapur,flight,5625,3.06,1449.6
Nashik,Asansol,flight,4918,2.51,1418.7
Nashik,Rourkela,train,584,16.95,1174.5
Nashik,Rourkela,flight,4388,1.97,1174.5
Nashik,Nellore,flight,3478,1.45,902.3
Nashik,Dehradun,flight,4352,2.3,1224.0
Nashik,Davanagere,train,370,11.08,655.5
Nashik,Kozhikode,flight,3532,1.27,994.8
Nashik,Akola,train,239,4.43,344.3
Nashik,Kurnool,train,407,13.26,645.6
Nashik,Kurnool,flight,2552,1.04,645.6
Nashik,Nizamabad,flight,2383,1.05,475.0
Nashik,Guntur,flight,3643,1.5,813.2
Nashik,Amravati,train,262,5.56,427.3
Nashik,Kakinada,train,526,10.73,952.4
Nashik,Tirupati,flight,3707,1.64,927.4
Nashik,Puri,flight,4279,1.77,1258.8
Nashik,Shimoga,train,375,13.6,700.7
Nashik,Ongole,train,486,9.92,829.8
Nashik,Ongole,flight,3259,1.27,829.8
Nashik,Bathinda,flight,4768,2.05,1141.6
Nashik,Darbhanga,flight,5598,2.9,1413.6
Nashik,Satara,train,182,3.93,258.6
Nashik,Proddatur,train,422,10.95,771.6
Nashik,Kollam,flight,5272,2.39,1271.5
Nashik,Ambala,train,668,15.75,1192.6
Nashik,Ambala,flight,4287,2.42,1192.6
Nashik,Siliguri,flight,6389,3.27,1668.5
Nashik,Rohtak,flight,4089,2.05,1029.5
Nashik,Etawah,flight,3417,1.37,923.9
Nashik,Orai,train,449,18.93,883.4
Nashik,Haldwani,train,674,22.47,1176.8
Nashik,Muzaffarpur,flight,5056,1.82,1367.2
Nashik,Ramagundam,train,388,10.2,620.0
Nashik,Ramagundam,flight,2696,0.78,620.0
Nashik,Baripada,flight,5543,1.73,1361.9
Nashik,Tezpur,flight,6617,4.24,2073.7
Nashik,Korba,train,570,11.16,965.2
Nashik,Nagapattinam,flight,4351,1.56,1213.3
Nashik,Mahbubnagar,train,348,6.44,571.8
Nashik,Mahbubnagar,flight,2490,0.92,571.8
Nashik,Buxar,flight,4956,1.79,1230.5
Nashik,Sagar,train,354,10.92,665.4
Nashik,Chittoor,flight,3374,1.43,942.4
Nashik,Arrah,flight,4407,1.93,1274.5
Nashik,Bharuch,train,153,3.11,206.2
Nashik,Balasore,flight,4952,1.77,1376.2
Nashik,Jalgaon,train,169,4.48,216.1
Nashik,Jalgaon,flight,1464,0.35,216.1
Nashik,Palakkad,train,641,14.94,1069.1
Nashik,Unnao,train,564,16.99,997.8
Nashik,Unnao,flight,3698,1.43,997.8
Nashik,Bilaspur,flight,3158,1.99,896.7
Faridabad,Mumbai,train,665,14.45,1131.6
Faridabad,Mumbai,flight,4405,1.75,1131.6
Faridabad,Delhi,train,70,0.68,39.0
Faridabad,Bengaluru,flight,5929,2.4,1716.8
Faridabad,Kolkata,train,740,17.85,1283.7
Faridabad,Kolkata,flight,4951,2.32,1283.7
Faridabad,Chennai,flight,5770,3.83,1731.4
Faridabad,Hyderabad,flight,4920,2.1,1231.6
Faridabad,Pune,train,653,20.52,1154.6
Faridabad,Ahmedabad,train,404,14.06,764.5
Faridabad,Ahmedabad,flight,3366,1.29,764.5
Faridabad,Jaipur,train,153,4.62,224.5
Faridabad,Jaipur,flight,1469,0.28,224.5
Faridabad,Surat,flight,3997,1.72,923.3
Faridabad,Lucknow,train,259,4.5,397.4
Faridabad,Lucknow,flight,2221,0.71,397.4
Faridabad,Kanpur,train,233,6.82,368.7
Faridabad,Nagpur,train,503,14.85,827.1
Faridabad,Nagpur,flight,2961,1.75,827.1
Faridabad,Indore,train,390,8.79,649.3
Faridabad,Indore,flight,2884,0.94,649.3
Faridabad,Thane,train,645,18.05,1112.9
Faridabad,Thane,flight,4445,1.94,1112.9
Faridabad,Bhopal,train,353,11.4,572.6
Faridabad,Visakhapatnam,flight,5313,2.52,1335.8
Faridabad,Pimpri-Chinchwad,train,591,12.87,1144.8
Faridabad,Patna,flight,3290,1.23,835.3
Faridabad,Vadodara,train,430,17.33,795.5
Faridabad,Ghaziabad,train,72,0.62,31.8
Faridabad,Ludhiana,train,200,6.54,311.0
Faridabad,Agra,train,125,3.3,152.9
Faridabad,Nashik,flight,4197,2.16,1001.2
Faridabad,Meerut,train,80,0.94,74.4
Faridabad,Rajkot,flight,4101,1.71,942.7
Faridabad,Kalyan,train,654,12.8,1104.8
Faridabad,Kalyan,flight,4280,2.0,1104.8
Faridabad,Vasai-Virar,flight,4669,1.98,1100.9
Faridabad,Varanasi,train,379,8.03,657.8
Faridabad,Varanasi,flight,2548,1.22,657.8
Faridabad,Srinagar,train,398,8.78,674.9
Faridabad,Srinagar,flight,3231,0.93,674.9
Faridabad,Dhanbad,train,575,17.52,1044.0
Faridabad,Dhanbad,flight,4476,1.93,1044.0
Faridabad,Jodhpur,train,297,6.7,487.9
Faridabad,Jodhpur,flight,2321,0.61,487.9
Faridabad,Amritsar,train,263,6.88,429.0
Faridabad,Nanded,train,511,19.01,1029.1
Faridabad,Gwalior,train,182,3.11,258.1
Faridabad,Kolhapur,flight,4503,2.82,1339.0
Faridabad,Bhubaneswar,flight,4922,1.65,1246.7
Faridabad,Solapur,flight,4490,1.83,1203.9
Faridabad,Mangalore,flight,5744,2.81,1741.7
Faridabad,Tiruchirappalli,flight,6997,2.58,1964.4
Faridabad,BiharSharif,train,516,13.57,888.4
Faridabad,BiharSharif,flight,3500,1.89,888.4
Faridabad,Aligarh,train,100,1.06,94.5
Faridabad,Tirunelveli,flight,7024,4.29,2190.5
Faridabad,Bhiwandi,train,647,16.12,1103.0
Faridabad,Saharanpur,train,147,3.85,174.3
Faridabad,Saharanpur,flight,1471,0.23,174.3
Faridabad,Gorakhpur,train,379,9.64,624.2
Faridabad,Jalandhar,train,214,5.23,365.2
Faridabad,Jalandhar,flight,1833,0.6,365.2
Faridabad,Jamshedpur,train,570,14.94,1086.6
Faridabad,Salem,flight,6926,2.62,1863.9
Faridabad,Warangal,flight,4320,1.99,1183.9
Faridabad,Mira-Bhayandar,flight,4611,2.14,1111.7
Faridabad,Thiruvananthapuram,flight,6965,2.8,2211.4
Faridabad,Bhilai,train,496,16.55,903.3
Faridabad,Ujjain,train,346,8.0,601.4
Faridabad,Durgapur,train,583,14.5,1136.8
Faridabad,Durgapur,flight,4036,1.88,1136.8
Faridabad,Asansol,flight,4059,1.44,1096.3
Faridabad,Rourkela,train,552,14.41,1019.8
Faridabad,Nellore,flight,6140,2.22,1577.2
Faridabad,Dehradun,train,154,3.7,223.1
Faridabad,Davanagere,flight,4958,3.38,1557.2
Faridabad,Kozhikode,flight,6925,2.67,1913.7
Faridabad,Akola,flight,3443,1.35,857.7
Faridabad,Kurnool,flight,5060,3.0,1400.9
Faridabad,Nizamabad,train,625,21.51,1085.5
Faridabad,Guntur,flight,5002,2.85,1383.2
Faridabad,Amravati,train,502,15.24,832.4
Faridabad,Amravati,flight,3574,1.13,832.4
Faridabad,Kakinada,flight,4737,2.34,1366.3
Faridabad,Tirupati,flight,5436,2.28,1657.8
Faridabad,Puri,flight,5108,1.95,1287.5
Faridabad,Shimoga,flight,5340,2.3,1620.1
Faridabad,Ongole,flight,5544,2.29,1462.0
Faridabad,Bathinda,train,189,3.95,305.0
Faridabad,Darbhanga,train,528,19.42,883.4
Faridabad,Darbhanga,flight,3491,1.21,883.4
Faridabad,Satara,flight,4362,1.64,1240.3
Faridabad,Proddatur,flight,5908,2.22,1524.1
Faridabad,Kollam,flight,7873,3.79,2171.3
Faridabad,Ambala,train,153,2.88,225.2
Faridabad,Siliguri,flight,4201,1.41,1111.0
Faridabad,Rohtak,train,85,1.26,88.0
Faridabad,Etawah,train,179,3.6,246.1
Faridabad,Orai,train,219,4.37,342.3
Faridabad,Haldwani,train,161,2.71,232.0
Faridabad,Muzaffarpur,flight,3374,1.67,837.2
Faridabad,Ramagundam,train,557,13.09,1095.2
Faridabad,Baripada,train,684,16.09,1191.3
Faridabad,Baripada,flight,4942,1.79,1191.3
Faridabad,Tezpur,flight,6219,3.33,1537.2
Faridabad,Korba,train,455,14.2,866.2
Faridabad,Nagapattinam,flight,7405,3.68,1978.7
Faridabad,Mahbubnagar,flight,4971,2.62,1299.1
Faridabad,Buxar,train,412,9.29,748.9
Faridabad,Buxar,flight,3359,1.11,748.9
Faridabad,Sagar,train,336,8.83,527.6
Faridabad,Chittoor,flight,6759,3.0,1699.3
Faridabad,Arrah,train,469,10.55,794.0
Faridabad,Arrah,flight,3408,1.6,794.0
Faridabad,Bharuch,train,502,9.61,862.0
Faridabad,Bharuch,flight,3551,1.45,862.0
Faridabad,Balasore,flight,4737,2.02,1236.6
Faridabad,Jalgaon,flight,3112,1.27,841.8
Faridabad,Palakkad,flight,6820,2.8,1960.7
Faridabad,Unnao,train,233,5.48,375.3
Faridabad,Unnao,flight,1867,0.51,375.3
Faridabad,Bilaspur,flight,3602,1.33,854.4
Meerut,Mumbai,flight,4315,2.29,1205.6
Meerut,Delhi,train,82,0.77,66.6
Meerut,Bengaluru,flight,6774,2.24,1780.6
Meerut,Kolkata,flight,4252,1.87,1282.4
Meerut,Chennai,flight,5962,3.6,1787.9
Meerut,Hyderabad,train,749,22.42,1292.3
Meerut,Hyderabad,flight,5139,1.99,1292.3
Meerut,Pune,flight,4631,1.88,1227.5
Meerut,Ahmedabad,flight,3157,1.82,838.1
Meerut,Jaipur,train,210,4.94,297.7
Meerut,Surat,train,514,14.98,997.7
Meerut,Surat,flight,4306,1.88,997.7
Meerut,Lucknow,train,252,5.1,397.3
Meerut,Kanpur,train,237,7.4,382.4
Meerut,Nagpur,flight,3737,1.27,882.6
Meerut,Indore,train,427,11.83,720.7
Meerut,Thane,train,692,14.61,1186.9
Meerut,Bhopal,train,377,10.49,637.2
Meerut,Bhopal,flight,2735,0.94,637.2
Meerut,Visakhapatnam,flight,5626,2.16,1375.9
Meerut,Pimpri-Chinchwad,flight,4488,1.74,1217.8
Meerut,Patna,flight,3537,1.16,825.2
Meerut,Vadodara,train,487,9.77,869.8
Meerut,Ghaziabad,train,68,0.88,42.8
Meerut,Ludhiana,train,182,4.0,277.8
Meerut,Agra,train,139,2.27,203.2
Meerut,Nashik,train,636,21.31,1074.8
Meerut,Nashik,flight,4256,2.19,1074.8
Meerut,Faridabad,train,86,1.14,74.4
Meerut,Rajkot,flight,4077,1.31,1014.8
Meerut,Kalyan,flight,4960,1.47,1178.7
Meerut,Vasai-Virar,train,613,20.34,1175.0
Meerut,Vasai-Virar,flight,4024,1.48,1175.0
Meerut,Varanasi,train,365,10.19,661.6
Meerut,Varanasi,flight,2711,1.12,661.6
Meerut,Srinagar,train,369,7.72,630.4
Meerut,Dhanbad,flight,3959,1.63,1042.5
Meerut,Jodhpur,train,356,7.0,553.1
Meerut,Amritsar,train,228,5.67,401.0
Meerut,Amritsar,flight,2045,0.75,401.0
Meerut,Nanded,flight,3923,2.05,1093.8
Meerut,Gwalior,train,220,6.38,311.1
Meerut,Kolhapur,flight,4700,1.99,1410.6
Meerut,Bhubaneswar,flight,4974,2.11,1266.6
Meerut,Solapur,flight,5165,2.3,1272.5
Meerut,Mangalore,flight,5903,3.55,1811.1
Meerut,Tiruchirappalli,flight,6707,2.84,2025.7
Meerut,BiharSharif,train,526,14.98,880.1
Meerut,BiharSharif,flight,3421,1.19,880.1
Meerut,Aligarh,train,117,1.92,126.5
Meerut,Tirunelveli,flight,8003,3.53,2254.0
Meerut,Bhiwandi,flight,4748,1.98,1177.0
Meerut,Saharanpur,train,112,1.67,110.0
Meerut,Gorakhpur,train,374,10.45,609.3
Meerut,Jalandhar,train,200,4.0,331.2
Meerut,Jalandhar,flight,1804,0.63,331.2
Meerut,Jamshedpur,flight,3935,1.4,1092.3
Meerut,Salem,flight,7067,3.4,1926.5
Meerut,Warangal,train,691,21.2,1239.8
Meerut,Mira-Bhayandar,train,684,19.05,1185.8
Meerut,Mira-Bhayandar,flight,4304,1.65,1185.8
Meerut,Thiruvananthapuram,flight,7081,2.87,2276.5
Meerut,Bhilai,train,479,20.82,944.0
Meerut,Bhilai,flight,4015,1.8,944.0
Meerut,Ujjain,train,353,9.73,673.4
Meerut,Durgapur,flight,4789,1.58,1133.6
Meerut,Asansol,flight,4586,1.4,1093.5
Meerut,Rourkela,train,592,15.13,1035.1
Meerut,Rourkela,flight,3551,1.8,1035.1
Meerut,Nellore,flight,5948,3.31,1633.9
Meerut,Dehradun,train,115,2.61,151.4
Meerut,Davanagere,flight,5230,2.03,1625.0
Meerut,Kozhikode,flight,6240,4.37,1981.1
Meerut,Akola,flight,3850,1.89,923.8
Meerut,Kurnool,flight,4898,2.15,1463.3
Meerut,Nizamabad,flight,4357,1.63,1147.3
Meerut,Guntur,flight,4841,2.63,1437.1
Meerut,Amravati,flight,3767,1.52,895.1
Meerut,Kakinada,flight,5533,2.27,1412.1
Meerut,Tirupati,flight,6433,2.36,1716.6
Meerut,Puri,flight,4402,2.29,1309.3
Meerut,Shimoga,flight,5429,2.21,1688.4
Meerut,Ongole,flight,6026,2.26,1517.9
Meerut,Bathinda,flight,1926,0.42,299.7
Meerut,Darbhanga,flight,3301,1.28,865.7
Meerut,Satara,flight,4751,2.13,1312.6
Meerut,Proddatur,flight,5841,2.08,1585.2
Meerut,Kollam,flight,8520,3.43,2237.0
Meerut,Ambala,train,126,3.71,179.1
Meerut,Siliguri,train,616,17.05,1083.6
Meerut,Rohtak,train,96,1.3,107.5
Meerut,Rohtak,flight,1129,0.14,107.5
Meerut,Etawah,train,182,3.79,276.3
Meerut,Orai,train,236,7.86,375.1
Meerut,Orai,flight,1983,0.49,375.1
Meerut,Haldwani,train,141,2.44,177.4
Meerut,Muzaffarpur,flight,3722,1.54,821.4
Meerut,Ramagundam,flight,4180,1.49,1150.6
Meerut,Baripada,flight,4792,1.54,1199.6
Meerut,Tezpur,flight,5694,3.07,1505.0
Meerut,Korba,flight,3826,1.41,893.4
Meerut,Nagapattinam,flight,7711,2.89,2037.3
Meerut,Mahbubnagar,flight,4816,2.02,1361.6
Meerut,Buxar,train,455,14.78,743.3
Meerut,Sagar,flight,2826,0.76,581.3
Meerut,Chittoor,flight,6151,3.07,1759.1
Meerut,Arrah,train,455,10.45,786.1
Meerut,Bharuch,train,483,17.67,936.4
Meerut,Bharuch,flight,3797,1.51,936.4
Meerut,Balasore,flight,4400,1.6,1246.2
Meerut,Jalgaon,flight,3798,1.3,912.8
Meerut,Palakkad,flight,7408,4.49,2026.5
Meerut,Unnao,train,253,7.92,385.7
Meerut,Bilaspur,flight,3622,1.65,887.1
Rajkot,Mumbai,train,247,6.13,418.8
Rajkot,Delhi,flight,3724,1.55,951.6
Rajkot,Bengaluru,flight,4427,1.8,1262.3
Rajkot,Kolkata,flight,6082,2.49,1804.1
Rajkot,Chennai,flight,5507,2.86,1433.3
Rajkot,Hyderabad,train,535,13.54,971.8
Rajkot,Hyderabad,flight,3351,1.78,971.8
Rajkot,Pune,train,317,9.13,527.5
Rajkot,Ahmedabad,train,150,2.8,198.3
Rajkot,Jaipur,flight,2849,0.9,718.6
Rajkot,Surat,train,176,3.2,244.6
Rajkot,Surat,flight,1732,0.39,244.6
Rajkot,Lucknow,train,615,23.88,1142.8
Rajkot,Kanpur,train,622,14.46,1069.2
Rajkot,Kanpur,flight,3749,2.2,1069.2
Rajkot,Nagpur,flight,3649,1.16,865.4
Rajkot,Indore,train,327,5.87,521.3
Rajkot,Thane,train,245,9.06,411.0
Rajkot,Bhopal,train,390,11.95,685.9
Rajkot,Visakhapatnam,flight,5198,2.41,1394.6
Rajkot,Pimpri-Chinchwad,train,281,7.25,514.2
Rajkot,Pimpri-Chinchwad,flight,2522,1.13,514.2
Rajkot,Patna,flight,5920,3.32,1501.1
Rajkot,Vadodara,train,155,5.02,244.7
Rajkot,Ghaziabad,train,487,16.61,972.6
Rajkot,Ghaziabad,flight,3509,1.38,972.6
Rajkot,Ludhiana,train,549,13.91,1079.6
Rajkot,Ludhiana,flight,4133,2.31,1079.6
Rajkot,Agra,flight,3446,1.21,906.9
Rajkot,Nashik,flight,2161,0.58,402.2
Rajkot,Faridabad,flight,3981,1.78,942.7
Rajkot,Meerut,flight,3814,1.53,1014.8
Rajkot,Kalyan,train,257,5.78,418.0
Rajkot,Vasai-Virar,train,254,6.62,386.9
Rajkot,Varanasi,flight,4575,2.75,1282.2
Rajkot,Srinagar,flight,5316,2.34,1366.7
Rajkot,Dhanbad,flight,5413,3.35,1606.8
Rajkot,Jodhpur,train,283,6.53,492.1
Rajkot,Amritsar,train,627,16.38,1112.8
Rajkot,Nanded,train,449,8.48,762.9
Rajkot,Gwalior,train,448,16.21,865.3
Rajkot,Kolhapur,train,443,13.55,719.5
Rajkot,Kolhapur,flight,2666,1.26,719.5
Rajkot,Bhubaneswar,flight,5123,2.05,1571.5
Rajkot,Solapur,train,432,9.29,742.2
Rajkot,Mangalore,train,584,15.46,1128.8
Rajkot,Mangalore,flight,4164,1.42,1128.8
Rajkot,Tiruchirappalli,flight,5990,2.22,1531.5
Rajkot,BiharSharif,flight,5454,2.96,1531.1
Rajkot,Aligarh,flight,3951,1.35,961.4
Rajkot,Tirunelveli,flight,5899,3.73,1683.9
Rajkot,Bhiwandi,train,247,7.75,409.8
Rajkot,Saharanpur,train,615,18.55,1085.1
Rajkot,Gorakhpur,flight,4464,2.37,1363.9
Rajkot,Jalandhar,train,548,17.25,1109.1
Rajkot,Jamshedpur,flight,5935,2.02,1581.8
Rajkot,Salem,flight,5321,2.73,1416.8
Rajkot,Warangal,flight,4267,1.8,1036.4
Rajkot,Mira-Bhayandar,train,272,4.81,398.2
Rajkot,Thiruvananthapuram,flight,5743,3.0,1666.6
Rajkot,Bhilai,flight,4084,2.13,1104.3
Rajkot,Ujjain,train,313,7.0,520.1
Rajkot,Durgapur,flight,6107,3.03,1695.4
Rajkot,Asansol,flight,5843,3.0,1659.8
Rajkot,Rourkela,flight,4764,1.98,1445.3
Rajkot,Nellore,flight,4258,2.9,1304.3
Rajkot,Dehradun,flight,4423,2.12,1145.2
Rajkot,Davanagere,flight,3524,1.65,1025.2
Rajkot,Kozhikode,flight,4922,2.2,1337.2
Rajkot,Akola,train,365,10.6,666.1
Rajkot,Kurnool,train,605,16.75,1046.8
Rajkot,Kurnool,flight,4502,1.51,1046.8
Rajkot,Nizamabad,train,452,13.46,860.0
Rajkot,Nizamabad,flight,3154,1.75,860.0
Rajkot,Guntur,flight,4938,1.77,1210.5
Rajkot,Amravati,train,392,9.15,735.9
Rajkot,Amravati,flight,3015,1.42,735.9
Rajkot,Kakinada,train,774,24.88,1335.6
Rajkot,Kakinada,flight,4337,2.36,1335.6
Rajkot,Tirupati,flight,5288,2.45,1326.3
Rajkot,Puri,flight,6071,2.73,1583.2
Rajkot,Shimoga,flight,3866,1.69,1058.4
Rajkot,Ongole,flight,4346,2.02,1231.3
Rajkot,Bathinda,train,488,17.49,971.2
Rajkot,Bathinda,flight,4084,1.45,971.2
Rajkot,Darbhanga,flight,5211,3.21,1587.7
Rajkot,Satara,train,366,12.16,612.7
Rajkot,Satara,flight,2831,1.01,612.7
Rajkot,Proddatur,flight,4899,2.48,1171.1
Rajkot,Kollam,flight,6047,2.35,1615.2
Rajkot,Ambala,train,566,18.51,1076.8
Rajkot,Ambala,flight,3950,1.75,1076.8
Rajkot,Siliguri,flight,6673,2.55,1847.5
Rajkot,Rohtak,flight,3389,1.74,935.6
Rajkot,Etawah,train,503,15.81,968.3
Rajkot,Etawah,flight,3373,1.26,968.3
Rajkot,Orai,flight,3636,2.15,969.0
Rajkot,Haldwani,train,682,15.88,1162.0
Rajkot,Haldwani,flight,4248,2.22,1162.0
Rajkot,Muzaffarpur,flight,5972,2.6,1538.0
Rajkot,Ramagundam,train,550,11.04,992.2
Rajkot,Baripada,flight,6449,3.28,1642.4
Rajkot,Tezpur,flight,6900,3.05,2274.2
Rajkot,Korba,flight,4815,2.54,1228.7
Rajkot,Nagapattinam,flight,5464,3.21,1602.7
Rajkot,Mahbubnagar,train,536,12.37,973.9
Rajkot,Buxar,flight,5134,2.05,1405.5
Rajkot,Sagar,flight,3048,1.27,829.4
Rajkot,Chittoor,flight,4689,2.93,1338.2
Rajkot,Arrah,flight,5742,2.96,1454.2
Rajkot,Bharuch,train,171,2.74,237.7
Rajkot,Balasore,flight,6182,2.45,1665.8
Rajkot,Jalgaon,train,282,9.19,512.6
Rajkot,Jalgaon,flight,2171,0.84,512.6
Rajkot,Palakkad,flight,4873,2.9,1423.9
Rajkot,Unnao,train,606,15.62,1086.9
Rajkot,Bilaspur,train,660,14.62,1167.2
Kalyan,Mumbai,train,68,0.45,32.1
Kalyan,Delhi,flight,4134,2.14,1127.0
Kalyan,Bengaluru,flight,3425,1.12,844.3
Kalyan,Kolkata,flight,5136,2.11,1624.4
Kalyan,Chennai,train,549,22.47,1024.4
Kalyan,Hyderabad,train,343,7.61,601.8
Kalyan,Pune,train,113,1.41,110.6
Kalyan,Ahmedabad,train,263,9.01,424.7
Kalyan,Ahmedabad,flight,2069,0.82,424.7
Kalyan,Jaipur,flight,3704,1.35,895.4
Kalyan,Surat,train,172,4.66,217.0
Kalyan,Lucknow,flight,4464,2.11,1163.5
Kalyan,Kanpur,train,581,18.7,1089.2
Kalyan,Nagpur,train,382,11.87,656.9
Kalyan,Indore,flight,2559,0.69,479.6
